"service_id","date","exception_type"
"GO204_179999353","20170418","1"
"GO204_179999353","20170508","1"
"GO204_179999353","20170509","1"
"GO204_179999353","20170426","1"
"GO204_179999353","20170421","1"
"GO204_179999353","20170420","1"
"GO204_179999353","20170419","1"
"GO204_179999353","20170405","1"
"GO204_179999353","20170519","1"
"GO204_179999353","20170425","1"
"GO204_179999353","20170505","1"
"GO204_179999351","20170419","1"
"GO204_179999351","20170509","1"
"GO204_179999351","20170420","1"
"GO204_179999351","20170405","1"
"GO204_179999351","20170406","1"
"GO204_179999351","20170418","1"
"GO204_179999351","20170508","1"
"GO204_179999351","20170407","1"
"GO204_179999351","20170426","1"
"GO204_179999351","20170519","1"
"GO204_179999351","20170425","1"
"GO204_179999351","20170505","1"
"GO204_179999351","20170421","1"
"GO204_179999456","20170421","1"
"GO204_179999456","20170419","1"
"GO204_179999456","20170418","1"
"GO204_179999456","20170405","1"
"GO204_179999456","20170425","1"
"GO204_179999456","20170509","1"
"GO204_179999456","20170426","1"
"GO204_179999456","20170519","1"
"GO204_179999456","20170508","1"
"GO204_179999456","20170407","1"
"GO204_179999456","20170505","1"
"GO204_179999456","20170420","1"
"GO204_179999456","20170406","1"
"GO204_1799996482","20170422","1"
"GO204_1799996482","20170520","1"
"GO204_1799996482","20170506","1"
"GO204_1799996482","20170408","1"
"GO204_1799996482","20170409","1"
"GO204_1799996482","20170423","1"
"GO204_1799996464","20170408","1"
"GO204_1799996464","20170506","1"
"GO204_1799996464","20170422","1"
"GO204_1799996464","20170521","1"
"GO204_1799996464","20170520","1"
"GO204_1799996464","20170507","1"
"GO204_1799996487","20170408","1"
"GO204_1799996487","20170422","1"
"GO204_1799996487","20170423","1"
"GO204_1799996487","20170506","1"
"GO204_1799996487","20170520","1"
"GO204_1799996487","20170409","1"
"GO204_1799996497","20170507","1"
"GO204_1799996497","20170410","1"
"GO204_1799996497","20170409","1"
"GO204_1799996497","20170521","1"
"GO204_1799996497","20170520","1"
"GO204_1799996497","20170422","1"
"GO204_1799996497","20170506","1"
"GO204_1799996497","20170424","1"
"GO204_1799996497","20170408","1"
"GO204_1799996480","20170409","1"
"GO204_1799996480","20170422","1"
"GO204_1799996480","20170408","1"
"GO204_1799996480","20170423","1"
"GO204_1799996480","20170520","1"
"GO204_1799996480","20170506","1"
"GO204_179999441","20170427","1"
"GO204_179999441","20170403","1"
"GO204_179999441","20170519","1"
"GO204_179999441","20170510","1"
"GO204_179999474","20170421","1"
"GO204_179999474","20170509","1"
"GO204_179999474","20170519","1"
"GO204_179999474","20170508","1"
"GO204_179999474","20170407","1"
"GO204_179999474","20170420","1"
"GO204_179999474","20170418","1"
"GO204_179999474","20170419","1"
"GO204_179999474","20170425","1"
"GO204_179999474","20170505","1"
"GO204_179999474","20170426","1"
"GO204_179999474","20170405","1"
"GO204_179999474","20170406","1"
"GO204_179999485","20170520","1"
"GO204_179999485","20170521","1"
"GO204_179999485","20170420","1"
"GO204_179999485","20170509","1"
"GO204_179999485","20170408","1"
"GO204_179999485","20170418","1"
"GO204_179999485","20170407","1"
"GO204_179999485","20170426","1"
"GO204_179999485","20170507","1"
"GO204_179999485","20170519","1"
"GO204_179999485","20170427","1"
"GO204_179999485","20170422","1"
"GO204_179999485","20170409","1"
"GO204_179999485","20170419","1"
"GO204_179999485","20170405","1"
"GO204_179999485","20170425","1"
"GO204_179999485","20170510","1"
"GO204_179999485","20170508","1"
"GO204_179999485","20170421","1"
"GO204_179999485","20170505","1"
"GO204_179999485","20170406","1"
"GO204_179999485","20170506","1"
"GO204_1799996478","20170409","1"
"GO204_1799996478","20170521","1"
"GO204_1799996478","20170507","1"
"GO204_1799996478","20170422","1"
"GO204_1799996478","20170423","1"
"GO204_1799996478","20170520","1"
"GO204_1799996478","20170408","1"
"GO204_1799996478","20170506","1"
"GO204_179999424","20170403","1"
"GO204_179999424","20170427","1"
"GO204_179999424","20170519","1"
"GO204_179999424","20170510","1"
"GO204_1799996454","20170507","1"
"GO204_1799996454","20170521","1"
"GO204_1799996454","20170422","1"
"GO204_1799996456","20170521","1"
"GO204_1799996456","20170507","1"
"GO204_1799996456","20170422","1"
"GO204_1799996465","20170422","1"
"GO204_1799996465","20170520","1"
"GO204_1799996465","20170507","1"
"GO204_1799996465","20170408","1"
"GO204_1799996465","20170506","1"
"GO204_1799996465","20170521","1"
"GO204_179999469","20170425","1"
"GO204_179999469","20170505","1"
"GO204_179999469","20170421","1"
"GO204_179999469","20170405","1"
"GO204_179999469","20170419","1"
"GO204_179999469","20170508","1"
"GO204_179999469","20170418","1"
"GO204_179999469","20170420","1"
"GO204_179999469","20170426","1"
"GO204_179999469","20170509","1"
"GO204_179999469","20170406","1"
"GO204_179999469","20170407","1"
"GO204_179999469","20170519","1"
"GO204_179999479","20170505","1"
"GO204_179999479","20170418","1"
"GO204_179999479","20170405","1"
"GO204_179999479","20170407","1"
"GO204_179999479","20170421","1"
"GO204_179999479","20170425","1"
"GO204_179999479","20170426","1"
"GO204_179999479","20170508","1"
"GO204_179999479","20170519","1"
"GO204_179999479","20170509","1"
"GO204_179999479","20170419","1"
"GO204_179999479","20170406","1"
"GO204_179999479","20170420","1"
"GO204_1799996484","20170506","1"
"GO204_1799996484","20170520","1"
"GO204_1799996484","20170423","1"
"GO204_1799996484","20170409","1"
"GO204_1799996484","20170408","1"
"GO204_1799996484","20170422","1"
"GO204_179999401","20170520","1"
"GO204_179999401","20170420","1"
"GO204_179999401","20170507","1"
"GO204_179999401","20170407","1"
"GO204_179999401","20170426","1"
"GO204_179999401","20170510","1"
"GO204_179999401","20170406","1"
"GO204_179999401","20170421","1"
"GO204_179999401","20170409","1"
"GO204_179999401","20170410","1"
"GO204_179999401","20170521","1"
"GO204_179999401","20170422","1"
"GO204_179999401","20170419","1"
"GO204_179999401","20170408","1"
"GO204_179999401","20170427","1"
"GO204_179999401","20170424","1"
"GO204_179999401","20170506","1"
"GO204_179999401","20170509","1"
"GO204_1799996481","20170409","1"
"GO204_1799996481","20170422","1"
"GO204_1799996481","20170520","1"
"GO204_1799996481","20170506","1"
"GO204_1799996481","20170423","1"
"GO204_1799996481","20170408","1"
"GO204_179999402","20170424","1"
"GO204_179999402","20170410","1"
"GO204_179999468","20170509","1"
"GO204_179999468","20170418","1"
"GO204_179999468","20170508","1"
"GO204_179999468","20170426","1"
"GO204_179999468","20170405","1"
"GO204_179999468","20170505","1"
"GO204_179999468","20170421","1"
"GO204_179999468","20170407","1"
"GO204_179999468","20170420","1"
"GO204_179999468","20170425","1"
"GO204_179999468","20170406","1"
"GO204_179999468","20170519","1"
"GO204_179999468","20170419","1"
"GO204_1799996423","20170521","1"
"GO204_1799996423","20170507","1"
"GO204_179999433","20170427","1"
"GO204_179999433","20170403","1"
"GO204_179999433","20170510","1"
"GO204_179999433","20170519","1"
"GO204_179999439","20170403","1"
"GO204_179999439","20170427","1"
"GO204_179999439","20170519","1"
"GO204_179999439","20170510","1"
"GO204_1799996463","20170507","1"
"GO204_1799996463","20170521","1"
"GO204_1799996463","20170422","1"
"GO204_179999418","20170519","1"
"GO204_179999418","20170427","1"
"GO204_179999418","20170510","1"
"GO204_179999418","20170403","1"
"GO204_1799996458","20170507","1"
"GO204_1799996458","20170521","1"
"GO204_1799996458","20170422","1"
"GO204_1799996400","20170410","1"
"GO204_1799996400","20170506","1"
"GO204_1799996400","20170409","1"
"GO204_1799996400","20170424","1"
"GO204_1799996400","20170507","1"
"GO204_1799996400","20170521","1"
"GO204_1799996400","20170520","1"
"GO204_1799996400","20170408","1"
"GO204_1799996400","20170422","1"
"GO204_179999445","20170510","1"
"GO204_179999445","20170427","1"
"GO204_179999445","20170519","1"
"GO204_179999445","20170403","1"
"GO204_179999355","20170421","1"
"GO204_179999355","20170418","1"
"GO204_179999355","20170509","1"
"GO204_179999355","20170405","1"
"GO204_179999355","20170406","1"
"GO204_179999355","20170508","1"
"GO204_179999355","20170425","1"
"GO204_179999355","20170419","1"
"GO204_179999355","20170420","1"
"GO204_179999355","20170407","1"
"GO204_179999355","20170519","1"
"GO204_179999355","20170505","1"
"GO204_179999355","20170426","1"
"GO204_179999436","20170510","1"
"GO204_179999436","20170519","1"
"GO204_179999436","20170427","1"
"GO204_179999436","20170403","1"
"GO204_1799996459","20170507","1"
"GO204_1799996459","20170521","1"
"GO204_1799996459","20170422","1"
"GO204_1799996452","20170521","1"
"GO204_1799996452","20170422","1"
"GO204_1799996452","20170507","1"
"GO204_179999428","20170519","1"
"GO204_179999428","20170403","1"
"GO204_179999428","20170427","1"
"GO204_179999428","20170510","1"
"GO204_179999449","20170519","1"
"GO204_179999449","20170510","1"
"GO204_179999449","20170403","1"
"GO204_179999449","20170427","1"
"GO204_1799996493","20170409","1"
"GO204_1799996493","20170520","1"
"GO204_1799996493","20170506","1"
"GO204_1799996493","20170408","1"
"GO204_1799996493","20170423","1"
"GO204_179999430","20170403","1"
"GO204_179999430","20170510","1"
"GO204_179999430","20170519","1"
"GO204_179999430","20170427","1"
"GO204_179999438","20170403","1"
"GO204_179999438","20170427","1"
"GO204_179999438","20170510","1"
"GO204_179999438","20170519","1"
"GO204_1799996460","20170521","1"
"GO204_1799996460","20170507","1"
"GO204_1799996460","20170422","1"
"GO204_179999443","20170427","1"
"GO204_179999443","20170510","1"
"GO204_179999443","20170403","1"
"GO204_179999443","20170519","1"
"GO204_1799996427","20170507","1"
"GO204_1799996427","20170521","1"
"GO204_1799996424","20170521","1"
"GO204_1799996424","20170507","1"
"GO204_1799996471","20170521","1"
"GO204_1799996471","20170520","1"
"GO204_1799996471","20170506","1"
"GO204_1799996471","20170507","1"
"GO204_1799996471","20170423","1"
"GO204_1799996471","20170408","1"
"GO204_1799996471","20170422","1"
"GO204_1799996471","20170409","1"
"GO204_1799996475","20170521","1"
"GO204_1799996475","20170506","1"
"GO204_1799996475","20170408","1"
"GO204_1799996475","20170507","1"
"GO204_1799996475","20170409","1"
"GO204_1799996475","20170520","1"
"GO204_1799996475","20170422","1"
"GO204_1799996475","20170423","1"
"GO204_1799996492","20170506","1"
"GO204_1799996492","20170408","1"
"GO204_1799996492","20170423","1"
"GO204_1799996492","20170520","1"
"GO204_1799996492","20170409","1"
"GO204_179999432","20170519","1"
"GO204_179999432","20170403","1"
"GO204_179999432","20170427","1"
"GO204_179999432","20170510","1"
"GO204_1799996485","20170506","1"
"GO204_1799996485","20170408","1"
"GO204_1799996485","20170423","1"
"GO204_1799996485","20170409","1"
"GO204_1799996485","20170520","1"
"GO204_1799996485","20170422","1"
"GO204_179999420","20170403","1"
"GO204_179999420","20170510","1"
"GO204_179999420","20170519","1"
"GO204_179999420","20170427","1"
"GO204_1799996450","20170521","1"
"GO204_1799996450","20170507","1"
"GO204_1799996486","20170422","1"
"GO204_1799996486","20170408","1"
"GO204_1799996486","20170506","1"
"GO204_1799996486","20170423","1"
"GO204_1799996486","20170520","1"
"GO204_1799996486","20170409","1"
"GO204_1799996455","20170507","1"
"GO204_1799996455","20170422","1"
"GO204_1799996455","20170521","1"
"GO204_179999451","20170510","1"
"GO204_179999451","20170427","1"
"GO204_179999451","20170519","1"
"GO204_179999451","20170403","1"
"GO204_179999440","20170403","1"
"GO204_179999440","20170519","1"
"GO204_179999440","20170510","1"
"GO204_179999440","20170427","1"
"GO204_1799996453","20170422","1"
"GO204_1799996453","20170521","1"
"GO204_1799996453","20170507","1"
"GO204_1799994603","20170423","1"
"GO204_1799994603","20170409","1"
"GO204_1799996451","20170507","1"
"GO204_1799996451","20170521","1"
"GO204_179999315","20170519","1"
"GO204_1799996429","20170521","1"
"GO204_1799996429","20170507","1"
"GO204_1799996428","20170507","1"
"GO204_1799996428","20170521","1"
"GO204_179999414","20170519","1"
"GO204_1799996420","20170521","1"
"GO204_1799996420","20170507","1"
"GO204_1799996425","20170521","1"
"GO204_1799996425","20170507","1"
"GO204_1799996422","20170507","1"
"GO204_1799996422","20170521","1"
"GO204_179999416","20170519","1"
"GO204_170000315","20170306","1"
"GO204_170000315","20170307","1"
"GO204_170000315","20170308","1"
"GO204_170000315","20170309","1"
"GO204_170000315","20170310","1"
"GO204_170000315","20170313","1"
"GO204_170000315","20170314","1"
"GO204_170000315","20170315","1"
"GO204_170000315","20170316","1"
"GO204_170000315","20170317","1"
"GO204_170000315","20170320","1"
"GO204_170000315","20170321","1"
"GO204_170000315","20170322","1"
"GO204_170000315","20170323","1"
"GO204_170000315","20170324","1"
"GO204_170000315","20170327","1"
"GO204_170000315","20170328","1"
"GO204_170000315","20170329","1"
"GO204_170000315","20170330","1"
"GO204_170000315","20170331","1"
"GO204_170000315","20170403","1"
"GO204_170000315","20170404","1"
"GO204_170000315","20170405","1"
"GO204_170000315","20170406","1"
"GO204_170000315","20170407","1"
"GO204_170000315","20170410","1"
"GO204_170000315","20170411","1"
"GO204_170000315","20170412","1"
"GO204_170000315","20170413","1"
"GO204_170000315","20170414","1"
"GO204_170000315","20170417","1"
"GO204_170000315","20170418","1"
"GO204_170000315","20170419","1"
"GO204_170000315","20170420","1"
"GO204_170000315","20170421","1"
"GO204_170000315","20170424","1"
"GO204_170000315","20170425","1"
"GO204_170000315","20170426","1"
"GO204_170000315","20170427","1"
"GO204_170000315","20170428","1"
"GO204_170000315","20170501","1"
"GO204_170000315","20170502","1"
"GO204_170000315","20170503","1"
"GO204_170000315","20170504","1"
"GO204_170000315","20170505","1"
"GO204_170000315","20170508","1"
"GO204_170000315","20170509","1"
"GO204_170000315","20170510","1"
"GO204_170000315","20170511","1"
"GO204_170000315","20170512","1"
"GO204_170000315","20170515","1"
"GO204_170000315","20170516","1"
"GO204_170000315","20170517","1"
"GO204_170000315","20170518","1"
"GO204_170000351","20170306","1"
"GO204_170000351","20170307","1"
"GO204_170000351","20170308","1"
"GO204_170000351","20170309","1"
"GO204_170000351","20170310","1"
"GO204_170000351","20170313","1"
"GO204_170000351","20170314","1"
"GO204_170000351","20170315","1"
"GO204_170000351","20170316","1"
"GO204_170000351","20170317","1"
"GO204_170000351","20170320","1"
"GO204_170000351","20170321","1"
"GO204_170000351","20170322","1"
"GO204_170000351","20170323","1"
"GO204_170000351","20170324","1"
"GO204_170000351","20170327","1"
"GO204_170000351","20170328","1"
"GO204_170000351","20170329","1"
"GO204_170000351","20170330","1"
"GO204_170000351","20170331","1"
"GO204_170000351","20170403","1"
"GO204_170000351","20170404","1"
"GO204_170000351","20170410","1"
"GO204_170000351","20170411","1"
"GO204_170000351","20170412","1"
"GO204_170000351","20170413","1"
"GO204_170000351","20170414","1"
"GO204_170000351","20170417","1"
"GO204_170000351","20170424","1"
"GO204_170000351","20170427","1"
"GO204_170000351","20170428","1"
"GO204_170000351","20170501","1"
"GO204_170000351","20170502","1"
"GO204_170000351","20170503","1"
"GO204_170000351","20170504","1"
"GO204_170000351","20170510","1"
"GO204_170000351","20170511","1"
"GO204_170000351","20170512","1"
"GO204_170000351","20170515","1"
"GO204_170000351","20170516","1"
"GO204_170000351","20170517","1"
"GO204_170000351","20170518","1"
"GO204_170000353","20170306","1"
"GO204_170000353","20170307","1"
"GO204_170000353","20170308","1"
"GO204_170000353","20170309","1"
"GO204_170000353","20170310","1"
"GO204_170000353","20170313","1"
"GO204_170000353","20170314","1"
"GO204_170000353","20170315","1"
"GO204_170000353","20170316","1"
"GO204_170000353","20170317","1"
"GO204_170000353","20170320","1"
"GO204_170000353","20170321","1"
"GO204_170000353","20170322","1"
"GO204_170000353","20170323","1"
"GO204_170000353","20170324","1"
"GO204_170000353","20170327","1"
"GO204_170000353","20170328","1"
"GO204_170000353","20170329","1"
"GO204_170000353","20170330","1"
"GO204_170000353","20170331","1"
"GO204_170000353","20170403","1"
"GO204_170000353","20170404","1"
"GO204_170000353","20170410","1"
"GO204_170000353","20170411","1"
"GO204_170000353","20170412","1"
"GO204_170000353","20170413","1"
"GO204_170000353","20170414","1"
"GO204_170000353","20170417","1"
"GO204_170000353","20170424","1"
"GO204_170000353","20170427","1"
"GO204_170000353","20170428","1"
"GO204_170000353","20170501","1"
"GO204_170000353","20170502","1"
"GO204_170000353","20170503","1"
"GO204_170000353","20170504","1"
"GO204_170000353","20170510","1"
"GO204_170000353","20170511","1"
"GO204_170000353","20170512","1"
"GO204_170000353","20170515","1"
"GO204_170000353","20170516","1"
"GO204_170000353","20170517","1"
"GO204_170000353","20170518","1"
"GO204_170000355","20170306","1"
"GO204_170000355","20170307","1"
"GO204_170000355","20170308","1"
"GO204_170000355","20170309","1"
"GO204_170000355","20170310","1"
"GO204_170000355","20170313","1"
"GO204_170000355","20170314","1"
"GO204_170000355","20170315","1"
"GO204_170000355","20170316","1"
"GO204_170000355","20170317","1"
"GO204_170000355","20170320","1"
"GO204_170000355","20170321","1"
"GO204_170000355","20170322","1"
"GO204_170000355","20170323","1"
"GO204_170000355","20170324","1"
"GO204_170000355","20170327","1"
"GO204_170000355","20170328","1"
"GO204_170000355","20170329","1"
"GO204_170000355","20170330","1"
"GO204_170000355","20170331","1"
"GO204_170000355","20170403","1"
"GO204_170000355","20170404","1"
"GO204_170000355","20170410","1"
"GO204_170000355","20170411","1"
"GO204_170000355","20170412","1"
"GO204_170000355","20170413","1"
"GO204_170000355","20170414","1"
"GO204_170000355","20170417","1"
"GO204_170000355","20170424","1"
"GO204_170000355","20170427","1"
"GO204_170000355","20170428","1"
"GO204_170000355","20170501","1"
"GO204_170000355","20170502","1"
"GO204_170000355","20170503","1"
"GO204_170000355","20170504","1"
"GO204_170000355","20170510","1"
"GO204_170000355","20170511","1"
"GO204_170000355","20170512","1"
"GO204_170000355","20170515","1"
"GO204_170000355","20170516","1"
"GO204_170000355","20170517","1"
"GO204_170000355","20170518","1"
"GO204_170000356","20170306","1"
"GO204_170000356","20170307","1"
"GO204_170000356","20170308","1"
"GO204_170000356","20170309","1"
"GO204_170000356","20170310","1"
"GO204_170000356","20170313","1"
"GO204_170000356","20170314","1"
"GO204_170000356","20170315","1"
"GO204_170000356","20170316","1"
"GO204_170000356","20170317","1"
"GO204_170000356","20170320","1"
"GO204_170000356","20170321","1"
"GO204_170000356","20170322","1"
"GO204_170000356","20170323","1"
"GO204_170000356","20170324","1"
"GO204_170000356","20170327","1"
"GO204_170000356","20170328","1"
"GO204_170000356","20170329","1"
"GO204_170000356","20170330","1"
"GO204_170000356","20170331","1"
"GO204_170000356","20170404","1"
"GO204_170000356","20170410","1"
"GO204_170000356","20170411","1"
"GO204_170000356","20170412","1"
"GO204_170000356","20170413","1"
"GO204_170000356","20170414","1"
"GO204_170000356","20170417","1"
"GO204_170000356","20170424","1"
"GO204_170000356","20170428","1"
"GO204_170000356","20170501","1"
"GO204_170000356","20170502","1"
"GO204_170000356","20170503","1"
"GO204_170000356","20170504","1"
"GO204_170000356","20170511","1"
"GO204_170000356","20170512","1"
"GO204_170000356","20170515","1"
"GO204_170000356","20170516","1"
"GO204_170000356","20170517","1"
"GO204_170000356","20170518","1"
"GO204_170000358","20170306","1"
"GO204_170000358","20170307","1"
"GO204_170000358","20170308","1"
"GO204_170000358","20170309","1"
"GO204_170000358","20170310","1"
"GO204_170000358","20170313","1"
"GO204_170000358","20170314","1"
"GO204_170000358","20170315","1"
"GO204_170000358","20170316","1"
"GO204_170000358","20170317","1"
"GO204_170000358","20170320","1"
"GO204_170000358","20170321","1"
"GO204_170000358","20170322","1"
"GO204_170000358","20170323","1"
"GO204_170000358","20170324","1"
"GO204_170000358","20170327","1"
"GO204_170000358","20170328","1"
"GO204_170000358","20170329","1"
"GO204_170000358","20170330","1"
"GO204_170000358","20170331","1"
"GO204_170000358","20170404","1"
"GO204_170000358","20170410","1"
"GO204_170000358","20170411","1"
"GO204_170000358","20170412","1"
"GO204_170000358","20170413","1"
"GO204_170000358","20170414","1"
"GO204_170000358","20170417","1"
"GO204_170000358","20170424","1"
"GO204_170000358","20170428","1"
"GO204_170000358","20170501","1"
"GO204_170000358","20170502","1"
"GO204_170000358","20170503","1"
"GO204_170000358","20170504","1"
"GO204_170000358","20170511","1"
"GO204_170000358","20170512","1"
"GO204_170000358","20170515","1"
"GO204_170000358","20170516","1"
"GO204_170000358","20170517","1"
"GO204_170000358","20170518","1"
"GO204_170000360","20170306","1"
"GO204_170000360","20170307","1"
"GO204_170000360","20170308","1"
"GO204_170000360","20170309","1"
"GO204_170000360","20170310","1"
"GO204_170000360","20170313","1"
"GO204_170000360","20170314","1"
"GO204_170000360","20170315","1"
"GO204_170000360","20170316","1"
"GO204_170000360","20170317","1"
"GO204_170000360","20170320","1"
"GO204_170000360","20170321","1"
"GO204_170000360","20170322","1"
"GO204_170000360","20170323","1"
"GO204_170000360","20170324","1"
"GO204_170000360","20170327","1"
"GO204_170000360","20170328","1"
"GO204_170000360","20170329","1"
"GO204_170000360","20170330","1"
"GO204_170000360","20170331","1"
"GO204_170000360","20170403","1"
"GO204_170000360","20170404","1"
"GO204_170000360","20170410","1"
"GO204_170000360","20170411","1"
"GO204_170000360","20170412","1"
"GO204_170000360","20170413","1"
"GO204_170000360","20170414","1"
"GO204_170000360","20170417","1"
"GO204_170000360","20170424","1"
"GO204_170000360","20170427","1"
"GO204_170000360","20170428","1"
"GO204_170000360","20170501","1"
"GO204_170000360","20170502","1"
"GO204_170000360","20170503","1"
"GO204_170000360","20170504","1"
"GO204_170000360","20170510","1"
"GO204_170000360","20170511","1"
"GO204_170000360","20170512","1"
"GO204_170000360","20170515","1"
"GO204_170000360","20170516","1"
"GO204_170000360","20170517","1"
"GO204_170000360","20170518","1"
"GO204_170000362","20170306","1"
"GO204_170000362","20170307","1"
"GO204_170000362","20170308","1"
"GO204_170000362","20170309","1"
"GO204_170000362","20170310","1"
"GO204_170000362","20170313","1"
"GO204_170000362","20170314","1"
"GO204_170000362","20170315","1"
"GO204_170000362","20170316","1"
"GO204_170000362","20170317","1"
"GO204_170000362","20170320","1"
"GO204_170000362","20170321","1"
"GO204_170000362","20170322","1"
"GO204_170000362","20170323","1"
"GO204_170000362","20170324","1"
"GO204_170000362","20170327","1"
"GO204_170000362","20170328","1"
"GO204_170000362","20170329","1"
"GO204_170000362","20170330","1"
"GO204_170000362","20170331","1"
"GO204_170000362","20170403","1"
"GO204_170000362","20170404","1"
"GO204_170000362","20170410","1"
"GO204_170000362","20170411","1"
"GO204_170000362","20170412","1"
"GO204_170000362","20170413","1"
"GO204_170000362","20170414","1"
"GO204_170000362","20170417","1"
"GO204_170000362","20170424","1"
"GO204_170000362","20170427","1"
"GO204_170000362","20170428","1"
"GO204_170000362","20170501","1"
"GO204_170000362","20170502","1"
"GO204_170000362","20170503","1"
"GO204_170000362","20170504","1"
"GO204_170000362","20170510","1"
"GO204_170000362","20170511","1"
"GO204_170000362","20170512","1"
"GO204_170000362","20170515","1"
"GO204_170000362","20170516","1"
"GO204_170000362","20170517","1"
"GO204_170000362","20170518","1"
"GO204_170000364","20170306","1"
"GO204_170000364","20170307","1"
"GO204_170000364","20170308","1"
"GO204_170000364","20170309","1"
"GO204_170000364","20170310","1"
"GO204_170000364","20170313","1"
"GO204_170000364","20170314","1"
"GO204_170000364","20170315","1"
"GO204_170000364","20170316","1"
"GO204_170000364","20170317","1"
"GO204_170000364","20170320","1"
"GO204_170000364","20170321","1"
"GO204_170000364","20170322","1"
"GO204_170000364","20170323","1"
"GO204_170000364","20170324","1"
"GO204_170000364","20170327","1"
"GO204_170000364","20170328","1"
"GO204_170000364","20170329","1"
"GO204_170000364","20170330","1"
"GO204_170000364","20170331","1"
"GO204_170000364","20170403","1"
"GO204_170000364","20170404","1"
"GO204_170000364","20170410","1"
"GO204_170000364","20170411","1"
"GO204_170000364","20170412","1"
"GO204_170000364","20170413","1"
"GO204_170000364","20170414","1"
"GO204_170000364","20170417","1"
"GO204_170000364","20170424","1"
"GO204_170000364","20170427","1"
"GO204_170000364","20170428","1"
"GO204_170000364","20170501","1"
"GO204_170000364","20170502","1"
"GO204_170000364","20170503","1"
"GO204_170000364","20170504","1"
"GO204_170000364","20170510","1"
"GO204_170000364","20170511","1"
"GO204_170000364","20170512","1"
"GO204_170000364","20170515","1"
"GO204_170000364","20170516","1"
"GO204_170000364","20170517","1"
"GO204_170000364","20170518","1"
"GO204_170000366","20170306","1"
"GO204_170000366","20170307","1"
"GO204_170000366","20170308","1"
"GO204_170000366","20170309","1"
"GO204_170000366","20170310","1"
"GO204_170000366","20170313","1"
"GO204_170000366","20170314","1"
"GO204_170000366","20170315","1"
"GO204_170000366","20170316","1"
"GO204_170000366","20170317","1"
"GO204_170000366","20170320","1"
"GO204_170000366","20170321","1"
"GO204_170000366","20170322","1"
"GO204_170000366","20170323","1"
"GO204_170000366","20170324","1"
"GO204_170000366","20170327","1"
"GO204_170000366","20170328","1"
"GO204_170000366","20170329","1"
"GO204_170000366","20170330","1"
"GO204_170000366","20170331","1"
"GO204_170000366","20170403","1"
"GO204_170000366","20170404","1"
"GO204_170000366","20170410","1"
"GO204_170000366","20170411","1"
"GO204_170000366","20170412","1"
"GO204_170000366","20170413","1"
"GO204_170000366","20170414","1"
"GO204_170000366","20170417","1"
"GO204_170000366","20170424","1"
"GO204_170000366","20170427","1"
"GO204_170000366","20170428","1"
"GO204_170000366","20170501","1"
"GO204_170000366","20170502","1"
"GO204_170000366","20170503","1"
"GO204_170000366","20170504","1"
"GO204_170000366","20170510","1"
"GO204_170000366","20170511","1"
"GO204_170000366","20170512","1"
"GO204_170000366","20170515","1"
"GO204_170000366","20170516","1"
"GO204_170000366","20170517","1"
"GO204_170000366","20170518","1"
"GO204_170000368","20170306","1"
"GO204_170000368","20170307","1"
"GO204_170000368","20170308","1"
"GO204_170000368","20170309","1"
"GO204_170000368","20170310","1"
"GO204_170000368","20170313","1"
"GO204_170000368","20170314","1"
"GO204_170000368","20170315","1"
"GO204_170000368","20170316","1"
"GO204_170000368","20170317","1"
"GO204_170000368","20170320","1"
"GO204_170000368","20170321","1"
"GO204_170000368","20170322","1"
"GO204_170000368","20170323","1"
"GO204_170000368","20170324","1"
"GO204_170000368","20170327","1"
"GO204_170000368","20170328","1"
"GO204_170000368","20170329","1"
"GO204_170000368","20170330","1"
"GO204_170000368","20170331","1"
"GO204_170000368","20170403","1"
"GO204_170000368","20170404","1"
"GO204_170000368","20170410","1"
"GO204_170000368","20170411","1"
"GO204_170000368","20170412","1"
"GO204_170000368","20170413","1"
"GO204_170000368","20170414","1"
"GO204_170000368","20170417","1"
"GO204_170000368","20170424","1"
"GO204_170000368","20170427","1"
"GO204_170000368","20170428","1"
"GO204_170000368","20170501","1"
"GO204_170000368","20170502","1"
"GO204_170000368","20170503","1"
"GO204_170000368","20170504","1"
"GO204_170000368","20170510","1"
"GO204_170000368","20170511","1"
"GO204_170000368","20170512","1"
"GO204_170000368","20170515","1"
"GO204_170000368","20170516","1"
"GO204_170000368","20170517","1"
"GO204_170000368","20170518","1"
"GO204_170000370","20170306","1"
"GO204_170000370","20170307","1"
"GO204_170000370","20170308","1"
"GO204_170000370","20170309","1"
"GO204_170000370","20170310","1"
"GO204_170000370","20170313","1"
"GO204_170000370","20170314","1"
"GO204_170000370","20170315","1"
"GO204_170000370","20170316","1"
"GO204_170000370","20170317","1"
"GO204_170000370","20170320","1"
"GO204_170000370","20170321","1"
"GO204_170000370","20170322","1"
"GO204_170000370","20170323","1"
"GO204_170000370","20170324","1"
"GO204_170000370","20170327","1"
"GO204_170000370","20170328","1"
"GO204_170000370","20170329","1"
"GO204_170000370","20170330","1"
"GO204_170000370","20170331","1"
"GO204_170000370","20170403","1"
"GO204_170000370","20170404","1"
"GO204_170000370","20170410","1"
"GO204_170000370","20170411","1"
"GO204_170000370","20170412","1"
"GO204_170000370","20170413","1"
"GO204_170000370","20170414","1"
"GO204_170000370","20170417","1"
"GO204_170000370","20170424","1"
"GO204_170000370","20170427","1"
